price,latitude,longitude,surface_area,num_of_room,floor,num_floors_in_building,finish_condition,form_of_property,balcony_garden_terrace,parking_space,heating
1500000,52.13785,21.02912,80.4,7,0,3,for living,cooperative ownership right to the premises,Balcony,,municipal
820000,52.2333268,21.0993521,44.7,2,9,18,for living,full ownership,Balcony,garage/parking space,municipal
,52.1677806,20.9916332,57.27,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
,52.1851099,21.0266881,425.0,5,6,6,,full ownership,"Terrace, Garden",garage/parking space,
439000,52.2376421,21.0976997,30.5,1,0,8,for renovation,cooperative ownership right to the premises,,,municipal
1099000,52.23614,21.00817,55.55,3,2,5,for living,full ownership,Balcony,garage/parking space,municipal
,52.1677806,20.9916332,41.8,2,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.2016836,20.8878189,51.96,3,4,7,for finishing,full ownership,Balcony,garage/parking space,
730000,52.2325905,21.0778149,57.0,5,6,7,for living,cooperative ownership right to the premises,Balcony,,municipal
524984,52.2745847,21.1174715,38.32,2,1,5,for finishing,full ownership,Balcony,garage/parking space,
822000,52.22531,20.97913,32.26,2,0,7,,full ownership,Balcony,garage/parking space,
990000,52.32129,21.10589,120.0,4,,,for living,full ownership,Garden,garage/parking space,
545000,52.2264324,20.9569407,20.82,1,3,,for living,full ownership,,,municipal
1120000,52.208431,20.963761,52.9,3,2,3,for living,full ownership,,,municipal
1590000,52.1342102,21.0107877,93.0,3,1,1,for living,,"Balcony, Terrace",garage/parking space,gas
892320,52.2314274,21.1091592,53.78,2,5,5,for finishing,full ownership,Balcony,garage/parking space,
1400000,52.1814042,21.0991351,66.0,4,0,2,for living,,Garden,garage/parking space,municipal
285000,51.9695,21.04002,53.5,2,1,2,,full ownership,Garden,,other
599000,52.19702,20.95173,29.27,1,8,8,,,,,
950000,52.20604,20.87887,64.8,3,1,7,for finishing,,Balcony,garage/parking space,municipal
1249000,52.2521949,21.0286488,64.01,2,1,5,for living,full ownership,Balcony,,municipal
750000,52.324076,21.1075,145.0,3,,,,,"Balcony, Garden",,
949000,52.29892,21.0509,72.16,3,2,2,for finishing,full ownership,Balcony,garage/parking space,
1549000,52.29892,21.05088,129.4,4,,,for finishing,full ownership,"Terrace, Garden",garage/parking space,
949000,52.29892,21.05088,72.16,3,2,2,for finishing,full ownership,Balcony,garage/parking space,
,52.2291415,21.0004697,40.49,1,6,9,for finishing,full ownership,,garage/parking space,other
1038900,52.11961,21.05599,55.99,2,0,4,for finishing,full ownership,,,municipal
2490000,52.1986609,21.0388236,145.74,4,6,6,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
2626000,52.2076139,20.9558445,145.9,5,1,4,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.3462542,21.0475104,81.25,4,0,2,for finishing,full ownership,Garden,garage/parking space,
,52.1891725,20.926987,78.06,4,1,4,for finishing,full ownership,Balcony,garage/parking space,
849000,52.32129,21.10589,108.0,5,1,2,for living,full ownership,Balcony,garage/parking space,gas
927936,52.1868097,21.0632892,51.84,2,4,11,for finishing,full ownership,,garage/parking space,
920000,52.28983,21.11357,78.56,3,1,4,for living,,Terrace,garage/parking space,other
2500000,52.2380666,21.011183,63.0,2,3,4,,full ownership,,,
,52.3475982,20.9011078,35.63,2,2,3,for finishing,full ownership,Balcony,garage/parking space,
799000,52.1958924,21.0516152,63.0,3,2,3,for living,cooperative ownership right to the premises,Balcony,,municipal
,52.198946,20.8891859,52.15,3,4,6,for finishing,full ownership,,garage/parking space,
2600000,52.22521,20.97862,113.16,5,6,8,for finishing,full ownership,Terrace,garage/parking space,municipal
650000,52.3122501,21.0798703,48.41,2,1,2,for finishing,,Balcony,garage/parking space,municipal
1107579,52.2763989,21.0118017,70.06,3,3,6,for finishing,full ownership,Balcony,garage/parking space,
,52.1851099,21.0266881,425.0,5,6,6,,full ownership,"Terrace, Garden",garage/parking space,
918000,52.3577848,21.1108352,125.0,5,1,1,for living,full ownership,"Balcony, Garden",garage/parking space,gas
674999,52.185374,21.051934,38.8,2,6,10,for living,full ownership,Balcony,,municipal
1089088,52.2763989,21.0118017,58.24,3,7,14,for finishing,full ownership,,garage/parking space,
2880000,52.2271389,21.0045946,111.0,4,4,5,,,Balcony,,municipal
,52.2170473,21.2454154,78.24,4,1,2,for finishing,full ownership,Balcony,garage/parking space,
849528,52.1868097,21.0632892,41.04,2,5,11,for finishing,full ownership,Balcony,garage/parking space,
,52.1128681,20.9733484,57.93,3,1,3,for finishing,full ownership,Balcony,,
,52.198946,20.8891859,61.1,3,3,6,for finishing,full ownership,,garage/parking space,
587000,52.2584714,21.1268676,56.68,3,2,5,for finishing,full ownership,Balcony,garage/parking space,municipal
462531,52.1833,20.97347,28.91,1,1,4,for living,,Balcony,,municipal
799000,52.225072,21.0353699,39.0,2,6,10,for living,,Balcony,,municipal
1942000,52.2251321,20.9741461,96.02,5,0,7,for finishing,full ownership,Garden,garage/parking space,
1590000,52.1342102,21.0107877,93.0,3,1,1,for living,,"Balcony, Terrace",garage/parking space,gas
1351832,52.3019229,21.0461658,107.63,3,7,,for finishing,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.2170473,21.2454154,56.1,3,2,2,for finishing,full ownership,,garage/parking space,
,52.198946,20.8891859,48.26,2,5,6,for finishing,full ownership,,garage/parking space,
1190436,52.2763989,21.0118017,70.44,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
667000,52.2775561,20.9281642,56.8,3,12,15,for renovation,,Balcony,,municipal
750000,52.23199,20.9546,49.2,2,4,4,,,,,municipal
1350000,52.2591528,20.9362529,70.8,3,2,6,for living,full ownership,Balcony,garage/parking space,municipal
1050000,52.15613,21.11163,53.0,2,0,4,for living,full ownership,Balcony,garage/parking space,municipal
942467,52.1868097,21.0632892,52.07,2,6,11,for finishing,full ownership,,garage/parking space,
909974,52.24519,21.11079,66.47,3,0,4,,full ownership,Garden,,
,52.1128681,20.9733484,47.31,2,0,3,for finishing,full ownership,Garden,,
684000,52.34608,20.93948,59.01,3,3,3,for finishing,full ownership,Balcony,garage/parking space,
799000,52.18326,21.30699,97.17,4,1,1,,full ownership,Balcony,garage/parking space,
1148000,52.22531,20.97913,44.0,2,2,5,,full ownership,,,
,52.20049,20.89862,50.19,3,3,3,for finishing,full ownership,Balcony,garage/parking space,other
647000,52.2205137,21.0925667,32.39,2,2,5,for living,,Balcony,garage/parking space,
918000,52.3577848,21.1108352,125.0,5,1,1,for living,full ownership,"Balcony, Garden",garage/parking space,gas
519000,52.2304608,21.0674175,26.19,1,0,3,,full ownership,Balcony,,municipal
1264850,52.22503,20.95284,61.7,3,0,6,,,,,
2192300,52.2763989,21.0118017,99.65,4,3,14,for finishing,full ownership,,garage/parking space,
1220000,52.2456682,21.0854749,84.0,4,7,9,for living,full ownership,Balcony,,municipal
849528,52.1868097,21.0632892,41.04,2,4,11,for finishing,full ownership,Balcony,garage/parking space,
2478000,52.24948,21.03282,88.5,4,0,6,for living,full ownership,,garage/parking space,
1650000,52.2791922,20.9180771,103.06,4,5,6,for finishing,full ownership,"Balcony, Terrace",garage/parking space,municipal
750250,52.266309,21.0216936,52.0,5,4,4,for living,full ownership,,,municipal
,52.25383,21.06828,54.81,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
,52.2799482,21.0230153,45.96,2,4,7,for finishing,full ownership,Balcony,garage/parking space,
,52.2365959,20.9913317,50.38,2,2,7,for finishing,full ownership,,,
670000,52.1980673,20.9582198,37.68,2,6,6,for renovation,full ownership,Balcony,garage/parking space,municipal
925120,52.2763989,21.0118017,57.82,3,0,8,for finishing,full ownership,Garden,garage/parking space,
1190000,52.212222,21.06235,140.0,5,1,2,,,,garage/parking space,gas
2800000,52.2338435,20.9878121,122.8,5,10,13,for living,full ownership,Balcony,garage/parking space,municipal
,52.20049,20.89862,58.74,3,1,3,for finishing,full ownership,Balcony,garage/parking space,other
,52.45968,21.03804,37.67,1,2,4,for finishing,full ownership,,garage/parking space,
,52.3180362,21.0788286,63.22,4,1,2,for finishing,full ownership,Balcony,garage/parking space,
920620,52.1550517,21.0718419,48.2,2,3,3,for living,full ownership,Terrace,,municipal
1750000,52.2302364,21.0139543,72.36,3,2,6,for living,full ownership,Balcony,,
360000,52.4309211,20.7112498,36.2,1,0,3,for living,full ownership,,,municipal
1151000,52.2352583,20.994393,33.01,1,12,16,for finishing,full ownership,,garage/parking space,
1161000,52.2352583,20.994393,32.89,1,12,16,for finishing,full ownership,,garage/parking space,
,52.45968,21.03804,87.49,2,4,4,for finishing,full ownership,,garage/parking space,
1148280,52.2763989,21.0118017,68.35,3,2,5,for finishing,full ownership,,garage/parking space,
996000,52.203343,21.03329,40.0,2,1,3,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.3487976,20.9425148,56.05,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
1850000,52.2268907,21.0123658,85.0,3,0,3,for living,full ownership,,,municipal
1614907,52.1863,21.01921,57.47,2,1,3,for finishing,,,,
1117616,52.1868097,21.0632892,60.74,3,4,11,for finishing,full ownership,Balcony,garage/parking space,
750000,52.2237981,20.938731,34.0,2,9,10,for living,full ownership,Balcony,garage/parking space,municipal
532648,52.2745847,21.1174715,38.32,2,5,5,for finishing,full ownership,Balcony,garage/parking space,
1100000,52.2123743,21.060552,138.79,7,1,2,for renovation,,,,electric
1927920,52.22723,20.95621,80.33,3,12,23,for finishing,full ownership,,garage/parking space,
2075750,52.22728,20.95645,90.25,4,12,23,for finishing,full ownership,Balcony,garage/parking space,municipal
651360,52.3096,21.0723,55.2,2,2,5,,full ownership,,garage/parking space,
586040,52.3096,21.0723,45.08,2,2,5,,full ownership,Balcony,garage/parking space,
787998,52.3096,21.0723,64.59,3,0,5,,full ownership,"Terrace, Garden",garage/parking space,
,52.25383,21.06828,56.93,3,0,5,for finishing,full ownership,Garden,garage/parking space,
760000,52.2459469,20.9454196,48.38,2,3,3,for living,full ownership,,,municipal
,52.1851099,21.0266881,425.0,5,6,6,,full ownership,"Terrace, Garden",garage/parking space,
721721,52.2756185,20.9232495,54.81,3,5,10,for living,cooperative ownership right to the premises,Balcony,,municipal
,52.25383,21.06828,60.47,3,2,5,for finishing,full ownership,Balcony,garage/parking space,
679000,52.23816,21.11933,48.69,2,4,5,,full ownership,Balcony,,municipal
690000,52.3296983,20.9455248,50.0,2,0,3,for living,full ownership,,,municipal
1016899,52.2689,21.0193,68.3,3,1,7,,full ownership,Balcony,garage/parking space,
429000,52.4203008,21.1567739,51.98,3,1,,for finishing,full ownership,"Balcony, Garden",garage/parking space,gas
485000,52.2362784,20.9720928,18.25,1,4,5,for living,full ownership,,,municipal
885000,52.0698695,21.0165644,104.97,5,3,4,for living,full ownership,Balcony,garage/parking space,municipal
830000,52.2751722,20.9364807,80.0,3,2,2,for renovation,full ownership,Balcony,,gas
1500000,52.2815138,21.077597,125.57,4,1,3,for finishing,full ownership,Balcony,garage/parking space,boiler room
445000,52.2815138,21.077597,29.66,1,3,3,for finishing,full ownership,,garage/parking space,boiler room
727000,52.2815138,21.077597,48.45,2,3,3,for finishing,full ownership,,garage/parking space,boiler room
646000,52.1696229,20.8331288,71.8,3,0,2,for living,full ownership,Balcony,,municipal
694400,52.3339,20.9415,53.8,2,2,3,,full ownership,Balcony,garage/parking space,
668542,52.208396,20.8041528,63.07,3,1,3,for finishing,full ownership,Balcony,garage/parking space,
699000,52.3290952,20.9668462,43.87,2,1,6,for living,full ownership,Balcony,,municipal
1032000,52.2815138,21.077597,68.75,3,3,3,for finishing,full ownership,,garage/parking space,boiler room
652185,52.2815138,21.077597,48.31,2,2,3,for finishing,full ownership,,garage/parking space,boiler room
496000,52.2815138,21.077597,33.06,1,2,3,for finishing,full ownership,,garage/parking space,boiler room
874000,52.28238,21.06537,67.25,3,2,3,for finishing,full ownership,Balcony,garage/parking space,boiler room
496000,52.2815138,21.077597,33.05,1,1,3,for finishing,full ownership,,garage/parking space,boiler room
,52.2069978,20.8806564,61.0,3,6,7,for finishing,full ownership,Balcony,garage/parking space,
999000,52.25985,20.92138,85.2,4,3,4,for renovation,full ownership,Balcony,garage/parking space,municipal
,52.15751,21.199276,45.79,2,0,5,for finishing,perpetual usufruct / lease 29,"Terrace, Garden",,municipal
,52.2016836,20.8878189,76.11,4,2,7,for finishing,full ownership,Balcony,garage/parking space,
439000,52.2376421,21.0976997,30.5,1,0,8,for renovation,cooperative ownership right to the premises,,,municipal
652736,52.1972054,21.0468635,29.14,2,3,5,for finishing,full ownership,Balcony,garage/parking space,
372690,52.4175,21.1804,38.03,2,1,5,,full ownership,Balcony,garage/parking space,
759000,52.2312088,20.9880367,31.0,2,3,16,for living,,,,municipal
,52.45968,21.03804,88.19,2,4,4,for finishing,full ownership,,garage/parking space,
,52.3190255,21.0498617,68.72,4,2,3,for finishing,full ownership,Balcony,garage/parking space,
899777,52.35213,21.11291,149.31,5,1,2,for living,full ownership,Balcony,garage/parking space,other
739000,52.1834,21.3067,87.17,3,1,1,,,Balcony,garage/parking space,
899028,52.2778969,21.108799,88.14,4,3,5,,full ownership,Balcony,garage/parking space,municipal
830000,52.2398542,21.104336,46.0,2,1,3,,,,,
929905,52.1868097,21.0632892,51.95,2,5,11,for finishing,full ownership,,garage/parking space,
,52.198946,20.8891859,56.39,3,4,6,for finishing,full ownership,,garage/parking space,
1154000,52.2292509,20.865344,81.0,3,3,3,for living,full ownership,Balcony,garage/parking space,municipal
,52.3475982,20.9011078,60.98,2,0,3,for finishing,full ownership,Garden,garage/parking space,
816100,52.286076,21.10806,99.42,5,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
1178100,52.17991,20.94782,61.2,3,2,4,for living,full ownership,Balcony,garage/parking space,municipal
528000,52.105941,20.9897023,33.0,2,0,,for living,,Garden,garage/parking space,
,52.3475982,20.9011078,66.8,3,1,3,for finishing,full ownership,Balcony,garage/parking space,
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.09418,20.96474,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.1023523,20.962738,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
499900,52.09418,20.96474,51.0,3,1,1,for finishing,full ownership,,garage/parking space,gas
1050060,52.1868097,21.0632892,61.05,3,3,11,for finishing,full ownership,Balcony,garage/parking space,
,52.198946,20.8891859,71.94,3,4,6,for finishing,full ownership,,garage/parking space,
888000,52.24168,21.08406,60.46,3,5,5,for finishing,full ownership,Balcony,garage/parking space,municipal
870000,52.1714725,20.8128862,130.0,5,4,4,for living,full ownership,Balcony,garage/parking space,gas
825826,52.1972982,21.0475505,36.38,2,5,5,for finishing,full ownership,Balcony,garage/parking space,municipal
823466,52.1972982,21.0475505,36.68,2,4,5,for finishing,full ownership,Balcony,garage/parking space,municipal
889918,52.1972982,21.0475505,39.64,2,4,5,for finishing,full ownership,Balcony,garage/parking space,municipal
880008,52.1972982,21.0475505,39.64,2,3,5,for finishing,full ownership,Balcony,garage/parking space,municipal
860188,52.1972982,21.0475505,39.64,2,1,5,for finishing,full ownership,Balcony,garage/parking space,municipal
895306,52.1972982,21.0475505,39.88,2,4,5,for finishing,full ownership,Balcony,garage/parking space,municipal
895306,52.1972982,21.0475505,39.88,2,3,5,for finishing,full ownership,Balcony,garage/parking space,municipal
875366,52.1972982,21.0475505,39.88,2,2,5,for finishing,full ownership,Balcony,garage/parking space,municipal
865396,52.1972982,21.0475505,39.88,2,1,5,for finishing,full ownership,Balcony,garage/parking space,municipal
937450,52.1972982,21.0475505,43.25,2,5,5,for finishing,full ownership,Balcony,garage/parking space,municipal
915825,52.1972982,21.0475505,43.25,2,3,5,for finishing,full ownership,Balcony,garage/parking space,municipal
,52.1972982,21.0475505,43.25,2,2,5,for finishing,full ownership,Balcony,garage/parking space,municipal
